id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Name	baseMean_lfcShrinkApplied	log2FoldChange_lfcShrinkApplied	lfcSE_lfcShrinkApplied	pvalue_lfcShrinkApplied	padj_lfcShrinkApplied
ENSG00000143110	905.285220928832	-0.575045120570478	0.15166685345582	-3.79150161995012	0.000149739171501554	0.00859196559749939	C1orf162	905.285220928832	-0.490031446544044	0.163507166721538	0.000149739171501554	0.00859196559749939
ENSG00000157601	7037.0990321174	-0.993441961865351	0.26207586054768	-3.79066564844729	0.000150244092147385	0.00860138910304997	MX1	7037.0990321174	-0.815882600819019	0.30518192854199	0.000150244092147385	0.00860138910304997
ENSG00000166501	1171.61282229472	-0.876135276457621	0.231489151270012	-3.78477899137349	0.000153845235121166	0.00878762590747532	PRKCB	1171.61282229472	-0.743018088485461	0.24800690098564	0.000153845235121166	0.00878762590747532
ENSG00000211663	217.823782821924	-2.52030057407024	0.666212059480468	-3.78303055041611	0.000154930389731129	0.00882963329467679	IGLV3-19	217.823782821924	-0.0511968141458226	0.132634357170101	0.000154930389731129	0.00882963329467679
ENSG00000109762	6604.7530976742	0.564923579752833	0.149354648305943	3.78243051796838	0.000155304452162443	0.00883101690032703	SNX25	6604.7530976742	0.474304446657421	0.168920529224722	0.000155304452162443	0.00883101690032703
ENSG00000254834	16.1907247215666	12.1845474576744	3.22382807340568	3.77952768579328	0.000157126122745036	0.00891452409200881	OR5M10	16.1907247215666	0.00229907575180228	0.116204663207292	0.000157126122745036	0.00891452409200881
ENSG00000074660	246.033175372805	-0.539107338339191	0.142709063329308	-3.77766713453352	0.000158304265741973	0.00892856586205916	SCARF1	246.033175372805	-0.462591841152668	0.150901927578522	0.000158304265741973	0.00892856586205916
ENSG00000120699	2078.64186726814	0.291017169881486	0.0770403931187906	3.77746216108683	0.000158434566728819	0.00892856586205916	EXOSC8	2078.64186726814	0.258018054024861	0.0796682343128093	0.000158434566728819	0.00892856586205916
ENSG00000211864	16.8974758221673	-1.30452850727173	0.345343436335734	-3.77748168928135	0.000158422148367267	0.00892856586205916	TRAJ25	16.8974758221673	-1.07536644392548	0.397572262140952	0.000158422148367267	0.00892856586205916
ENSG00000124575	962.238480904002	-0.770367499779287	0.204002710358726	-3.77626110175028	0.000159200107181898	0.00893183356893638	HIST1H1D	962.238480904002	-0.661994597715969	0.210621686848536	0.000159200107181898	0.00893183356893638
ENSG00000211795	59.61981670992	-1.53705952639994	0.407009620317215	-3.77646976796762	0.000159066856533278	0.00893183356893638	TRAV8-6	59.61981670992	-1.21771716096862	0.514089793910777	0.000159066856533278	0.00893183356893638
ENSG00000187764	2248.74552648977	-0.648968054852584	0.17199912608899	-3.77308925695829	0.000161238571006357	0.0090261423552051	SEMA4D	2248.74552648977	-0.552411628369023	0.183866042754878	0.000161238571006357	0.0090261423552051
ENSG00000114861	3781.70038918316	-0.565005997977539	0.149823136521614	-3.77115318164513	0.000162494881989485	0.0090363618625298	FOXP1	3781.70038918316	-0.483107525423478	0.159176858947281	0.000162494881989485	0.0090363618625298
ENSG00000128394	504.734967254214	-0.689605820427318	0.182816427023015	-3.77212174888695	0.000161865235982461	0.0090363618625298	APOBEC3F	504.734967254214	-0.581557436446106	0.200311900702625	0.000161865235982461	0.0090363618625298
ENSG00000173762	67.4285258290634	-1.07548699938681	0.285187325757518	-3.77115987370788	0.000162490523718972	0.0090363618625298	CD7	67.4285258290634	-0.911628323583344	0.304171452006441	0.000162490523718972	0.0090363618625298
ENSG00000211728	11.736091509218	-1.75049130266053	0.464321394862761	-3.76999923334983	0.000163248048876468	0.00905829338458064	TRBV5-6	11.736091509218	-1.42253238944865	0.55330118685211	0.000163248048876468	0.00905829338458064
ENSG00000139187	129.325363968284	-0.887486563247654	0.235580493782019	-3.76723280013514	0.000165067061133537	0.00909923164287863	KLRG1	129.325363968284	-0.731330499712734	0.268380471626291	0.000165067061133537	0.00909923164287863
ENSG00000165566	33.9000527721564	-2.41257638601571	0.640261117768119	-3.76811322609389	0.000164486096304361	0.00909923164287863	AMER2	33.9000527721564	-0.0467985071474065	0.129581139179323	0.000164486096304361	0.00909923164287863
ENSG00000211850	11.3513076639599	-1.35302773072221	0.359133671750491	-3.76747667275885	0.000164905944399416	0.00909923164287863	TRAJ39	11.3513076639599	-1.11635125495693	0.410577450726459	0.000164905944399416	0.00909923164287863
ENSG00000171115	609.027235793555	-0.741141258992417	0.196858997403803	-3.76483304683386	0.000166660398900045	0.00914711976310749	GIMAP8	609.027235793555	-0.625680438946406	0.213772851264679	0.000166660398900045	0.00914711976310749
ENSG00000196169	30.338770005796	-1.07266850410227	0.284915553707979	-3.76486467706741	0.000166639303945907	0.00914711976310749	KIF19	30.338770005796	-0.873884848391189	0.334755591056865	0.000166639303945907	0.00914711976310749
ENSG00000186854	125.234315868073	-0.957262489444442	0.2543708704665	-3.76325515452647	0.000167715927063237	0.00917252697434207	TRABD2A	125.234315868073	-0.789358465387151	0.292082004460949	0.000167715927063237	0.00917252697434207
ENSG00000255717	1065.20612755138	0.445937594232252	0.118504124021497	3.76305548785254	0.000167849941068089	0.00917252697434207	SNHG1	1065.20612755138	0.381111670625836	0.129114466107913	0.000167849941068089	0.00917252697434207
ENSG00000139842	5424.93831357294	0.317580561480609	0.0844100623360924	3.76235430577116	0.000168321364984534	0.00917842225003138	CUL4A	5424.93831357294	0.278875439936023	0.0884701747423401	0.000168321364984534	0.00917842225003138
ENSG00000137076	19404.5791642837	-0.395884045068127	0.105240358542787	-3.7617131920657	0.000168753493060482	0.00918215396400429	TLN1	19404.5791642837	-0.342552826602822	0.111230898102949	0.000168753493060482	0.00918215396400429
ENSG00000134470	353.36745556453	-0.650356844249179	0.17299250643482	-3.75945095919066	0.000170286652007676	0.00924564968438237	IL15RA	353.36745556453	-0.55824018417973	0.179694800995803	0.000170286652007676	0.00924564968438237
ENSG00000119714	126.098967233473	-0.69488278143082	0.184909201092235	-3.75796757179326	0.000171299074243826	0.00928066035930016	GPR68	126.098967233473	-0.592749837121599	0.197117167391397	0.000171299074243826	0.00928066035930016
ENSG00000059915	61.4469562057598	-0.881211740172031	0.234646493264616	-3.75548651041747	0.000173005079792791	0.00935301766494346	PSD	61.4469562057598	-0.738450261562231	0.25845572845997	0.000173005079792791	0.00935301766494346
ENSG00000122679	217.508588548445	-0.636869587926921	0.16961190277507	-3.75486376549588	0.00017343578805667	0.00935626782279222	RAMP3	217.508588548445	-0.541636825933921	0.181123759289942	0.00017343578805667	0.00935626782279222
ENSG00000212452	96.0781893962934	0.505771078061161	0.134730951519865	3.75393383892632	0.00017408082967596	0.00937104201882508	SNORD69	96.0781893962934	0.428437711431862	0.147620909261107	0.00017408082967596	0.00937104201882508
ENSG00000130477	409.394108583474	-1.63329926393096	0.435237190223933	-3.7526647552582	0.000174964768092509	0.00939858617027993	UNC13A	409.394108583474	-1.2606321299419	0.583717028793086	0.000174964768092509	0.00939858617027993
ENSG00000117560	102.291478424585	-1.0458952359054	0.278885699464829	-3.75026485012475	0.000176647893101041	0.00946885213826323	FASLG	102.291478424585	-0.8755668471807	0.307209626586193	0.000176647893101041	0.00946885213826323
ENSG00000125089	965.525446018665	-0.671592913746589	0.179126730313547	-3.74926127759392	0.000177356233239846	0.00948667970467455	SH3TC1	965.525446018665	-0.568561671669024	0.193106793903165	0.000177356233239846	0.00948667970467455
ENSG00000126882	298.302600371792	-0.724160281750285	0.193214285537918	-3.74796449307144	0.000178275483675425	0.00951568950603266	FAM78A	298.302600371792	-0.592768668024978	0.226486454491135	0.000178275483675425	0.00951568950603266
ENSG00000109771	932.270065700102	0.586145048390236	0.156496983081497	3.74540797431855	0.000180100858009959	0.00959284042653466	LRP2BP	932.270065700102	0.4908982639283	0.176101683589083	0.000180100858009959	0.00959284042653466
ENSG00000059588	8271.51153603051	0.435630551725771	0.116381521133361	3.74312474595157	0.000181745942687202	0.00966008382110273	TARBP1	8271.51153603051	0.37402821686282	0.12472610691838	0.000181745942687202	0.00966008382110273
ENSG00000207047	18.6891586462057	0.75652472701842	0.202163751576786	3.74213834635471	0.000182461012767071	0.00967771678430724	SNORD51	18.6891586462057	0.628568926975659	0.228500939377646	0.000182461012767071	0.00967771678430724
ENSG00000042980	1539.04322904593	-0.757964550960345	0.202876867806109	-3.73608168913933	0.000186909970884984	0.00981063624726235	ADAM28	1539.04322904593	-0.644345458016108	0.214052688783926	0.000186909970884984	0.00981063624726235
ENSG00000093072	1764.39191466799	-0.71846008216137	0.192242969862175	-3.73725022390392	0.000186043754856014	0.00981063624726235	ADA2	1764.39191466799	-0.61026554083761	0.20376432713076	0.000186043754856014	0.00981063624726235
ENSG00000104894	1452.54192581719	-0.548789302055708	0.146869540960997	-3.7365766820327	0.000186542578820744	0.00981063624726235	CD37	1452.54192581719	-0.463058773107022	0.161082709320801	0.000186542578820744	0.00981063624726235
ENSG00000123360	265.235583854389	-0.765672389056628	0.20489831323571	-3.73684086006026	0.000186346779361775	0.00981063624726235	PDE1B	265.235583854389	-0.64891725337923	0.218273938640422	0.000186346779361775	0.00981063624726235
ENSG00000196329	30.1694867242194	-0.980513434250888	0.262428288409701	-3.73630998469235	0.000186740441654485	0.00981063624726235	GIMAP5	30.1694867242194	-0.817868086343368	0.289215697837438	0.000186740441654485	0.00981063624726235
ENSG00000050438	323.394947970082	-0.738148184588335	0.197821000170641	-3.73139446242616	0.000190422782868698	0.00991258556512582	SLC4A8	323.394947970082	-0.623454013306183	0.213011528457148	0.000190422782868698	0.00991258556512582
ENSG00000108622	42.8814779823118	-0.721855612617467	0.193396837397382	-3.73250991242548	0.000189581233885579	0.00991258556512582	ICAM2	42.8814779823118	-0.601030126429346	0.216929855661447	0.000189581233885579	0.00991258556512582
ENSG00000196843	624.348178751342	-0.592236947694151	0.15868968810932	-3.73204431081976	0.00018993208016223	0.00991258556512582	ARID5A	624.348178751342	-0.497644280709178	0.175223298813112	0.00018993208016223	0.00991258556512582
ENSG00000243199	43.2872341657744	0.634230384354674	0.169961574353101	3.73161043470355	0.000190259569436603	0.00991258556512582	AC115223	43.2872341657744	0.530807809908923	0.189793807442073	0.000190259569436603	0.00991258556512582
ENSG00000138172	412.371994009409	-0.653698863091316	0.175232320825122	-3.73046969881598	0.000191123129527905	0.00992857129874694	CALHM2	412.371994009409	-0.543806569925661	0.193320613407789	0.000191123129527905	0.00992857129874694
ENSG00000167173	1749.99287165774	-0.500952494913504	0.134373783309407	-3.72805232223027	0.000192965321447874	0.0100036867979353	C15orf39	1749.99287165774	-0.426120154652814	0.144696933720243	0.000192965321447874	0.0100036867979353
ENSG00000183831	58.3041699256812	-1.44991971993462	0.389572283858784	-3.72182462667236	0.000197788377598754	0.010211785622159	ANKRD45	58.3041699256812	-1.19639745258401	0.43777479077912	0.000197788377598754	0.010211785622159
ENSG00000211841	17.8260919952031	-1.15846572051998	0.311258880026458	-3.72187203276418	0.000197751239729907	0.010211785622159	TRAJ48	17.8260919952031	-0.962683457858067	0.348716267875657	0.000197751239729907	0.010211785622159
ENSG00000110446	931.511237980054	-0.818410311727753	0.220036136019722	-3.71943593689718	0.000199668180886561	0.0102878011486592	SLC15A3	931.511237980054	-0.682786585501046	0.240395708158814	0.000199668180886561	0.0102878011486592
ENSG00000081138	206.795318108677	-2.29378259046421	0.617116288006761	-3.71693736665573	0.000201652408920004	0.0103688765132451	CDH7	206.795318108677	-0.0600300990589398	0.13928531224997	0.000201652408920004	0.0103688765132451
ENSG00000090924	2398.68059212106	-0.43876940288062	0.118166433671036	-3.71314754325336	0.000204697469478009	0.0104831794390916	PLEKHG2	2398.68059212106	-0.375336433693145	0.12626725955359	0.000204697469478009	0.0104831794390916
ENSG00000125910	28.7659462863999	-1.02611947159524	0.276381097285034	-3.71269772670811	0.000205061743579334	0.0104831794390916	S1PR4	28.7659462863999	-0.840980168535986	0.317575070818904	0.000205061743579334	0.0104831794390916
ENSG00000154096	1182.69196817494	-0.694239915485557	0.186994375222115	-3.71262458916707	0.000205121029940637	0.0104831794390916	THY1	1182.69196817494	-0.58615457067517	0.200664428469999	0.000205121029940637	0.0104831794390916
ENSG00000104814	1292.3251350125	-0.709565604740885	0.191265686237962	-3.70984267328581	0.000207388082075802	0.0105360590653201	MAP4K1	1292.3251350125	-0.595725519652666	0.208183745459887	0.000207388082075802	0.0105360590653201
ENSG00000162745	1094.05391547053	-0.718533606591355	0.193638111439341	-3.71070344185031	0.000206684118293393	0.0105360590653201	OLFML2B	1094.05391547053	-0.601208683648728	0.212799323011886	0.000206684118293393	0.0105360590653201
ENSG00000224557	32.4963577486381	-1.55519910893757	0.419211613050003	-3.70981876580808	0.000207407666473803	0.0105360590653201	HLA-DPB2	32.4963577486381	-1.22870913134868	0.516261237170866	0.000207407666473803	0.0105360590653201
ENSG00000163492	1128.09039393696	-1.0225214619271	0.276028354391167	-3.7044073395375	0.00021188554134892	0.0107419161896309	CCDC141	1128.09039393696	-0.863711717941964	0.291773123261506	0.00021188554134892	0.0107419161896309
ENSG00000188536	673.244578184665	-1.80975261300472	0.488753388265221	-3.70279297587737	0.000213238886075673	0.0107858642491027	HBA2	673.244578184665	-0.130646863403701	0.273292090376798	0.000213238886075673	0.0107858642491027
ENSG00000196664	347.538714655188	-0.711957981858837	0.192298643924591	-3.70235570739661	0.000213606849310862	0.0107858642491027	TLR7	347.538714655188	-0.594569533377703	0.212179281026152	0.000213606849310862	0.0107858642491027
ENSG00000211666	771.532055712672	-1.92057526772473	0.518843191400267	-3.70164878244124	0.000214202991013728	0.010794377074099	IGLV2-14	771.532055712672	-1.30684568149393	0.864555753144043	0.000214202991013728	0.010794377074099
ENSG00000221963	2057.11344165798	-0.72865091390042	0.196874875961526	-3.70108633893344	0.00021467840875961	0.010796784434171	APOL6	2057.11344165798	-0.608874188686572	0.216371967432083	0.00021467840875961	0.010796784434171
ENSG00000253837	19.1749719676522	-1.00975669738429	0.272956647531566	-3.69932993578226	0.000216169433280578	0.010850158413588	AC090197	19.1749719676522	-0.831991722123016	0.309687750542685	0.000216169433280578	0.010850158413588
ENSG00000230397	28.4185499248947	-0.94047157445117	0.25437440949557	-3.69719413330982	0.000217995634073068	0.0109201106615928	SPTLC1P1	28.4185499248947	-0.759618172997542	0.301659688829658	0.000217995634073068	0.0109201106615928
ENSG00000165023	5.83412206068009	-2.42470305101905	0.656120325384621	-3.69551583331561	0.000219440803700715	0.0109707365763009	DIRAS2	5.83412206068009	-0.0598995152320544	0.139332957803734	0.000219440803700715	0.0109707365763009
ENSG00000254087	2331.29133229772	-0.530401855998383	0.143702794408459	-3.69096410533795	0.000223405665655665	0.0111468830846019	LYN	2331.29133229772	-0.454287207465136	0.149396223084547	0.000223405665655665	0.0111468830846019
ENSG00000115155	72.3941615266695	-1.10822245708151	0.300657888367286	-3.68599162024212	0.000227813846839974	0.0113444106334691	OTOF	72.3941615266695	-0.917681536717416	0.334886082149962	0.000227813846839974	0.0113444106334691
ENSG00000100351	321.790006766586	-0.798459427394694	0.216671295616076	-3.68511862692463	0.000228596143432201	0.0113609583331354	GRAP2	321.790006766586	-0.656247405366344	0.2465521804718	0.000228596143432201	0.0113609583331354
ENSG00000243836	12.8093265845853	-1.57042662995298	0.426405967001617	-3.68293774356827	0.000230561482112886	0.0114361212945069	WDR86-AS1	12.8093265845853	-1.23740646999175	0.530567507998735	0.000230561482112886	0.0114361212945069
ENSG00000089123	2511.0552546764	0.37251022798979	0.101169503837562	3.68204067292742	0.000231374485742796	0.0114539443951929	TASP1	2511.0552546764	0.321652531937484	0.106849612555374	0.000231374485742796	0.0114539443951929
ENSG00000101916	283.725743879849	-0.648988984923167	0.176334966688511	-3.68043274179183	0.00023283847016422	0.0114902874948995	TLR8	283.725743879849	-0.547910168612921	0.188367418761255	0.00023283847016422	0.0114902874948995
ENSG00000104974	125.282096145343	-0.922605157126622	0.250691895859041	-3.68023527033113	0.000233018861543491	0.0114902874948995	LILRA1	125.282096145343	-0.753285377382763	0.289180035315867	0.000233018861543491	0.0114902874948995
ENSG00000066336	1236.73861205617	-0.567093878169288	0.154139324473082	-3.67909928311853	0.000234059142711669	0.0115190861131413	SPI1	1236.73861205617	-0.484718483930572	0.160122843313964	0.000234059142711669	0.0115190861131413
ENSG00000211877	49.7505458020869	-1.14916019184697	0.312532603493586	-3.67692899557134	0.000236058712495588	0.0115948916622103	TRAJ12	49.7505458020869	-0.914330171972151	0.370838145156066	0.000236058712495588	0.0115948916622103
ENSG00000160318	37.4040042495023	-0.786401004381227	0.213929944037575	-3.67597443134516	0.000236943255143591	0.0116157405099228	CLDND2	37.4040042495023	-0.654498990467933	0.23693407488252	0.000236943255143591	0.0116157405099228
ENSG00000127951	3287.89298890977	-0.722774082409231	0.19665070161263	-3.67542081712466	0.000237457683175081	0.0116183994711652	FGL2	3287.89298890977	-0.614234114470058	0.204826126545644	0.000237457683175081	0.0116183994711652
ENSG00000178695	505.59126046517	-0.595591406651526	0.162270654565244	-3.67035807088616	0.000242210929884965	0.0118280451582315	KCTD12	505.59126046517	-0.501307475991242	0.175095285372484	0.000242210929884965	0.0118280451582315
ENSG00000132465	1408.42476557442	-1.49702093810091	0.407975610581811	-3.669388314576	0.000243131528938072	0.011834661103105	JCHAIN	1408.42476557442	-1.14389435292304	0.53952280373853	0.000243131528938072	0.011834661103105
ENSG00000139193	132.816101887775	-0.783868438554083	0.213633062066818	-3.66922811932972	0.000243283919377016	0.011834661103105	CD27	132.816101887775	-0.648290575319131	0.239281113054527	0.000243283919377016	0.011834661103105
ENSG00000206172	358.147762630396	-1.84930599506844	0.504151864150541	-3.66815264718773	0.000244309316248863	0.0118616871294905	HBA1	358.147762630396	-0.116163971535803	0.226313225235222	0.000244309316248863	0.0118616871294905
ENSG00000162779	183.832503076422	1.3876030735935	0.378774030587436	3.66340604566128	0.000248883532569654	0.0120605807040039	AXDND1	183.832503076422	1.11052044604042	0.471366592649538	0.000248883532569654	0.0120605807040039
ENSG00000129993	109.917876908044	-0.872079988172045	0.238136552793022	-3.6621004963065	0.000250155682031868	0.0120990047974302	CBFA2T3	109.917876908044	-0.734205035585836	0.252365165950446	0.000250155682031868	0.0120990047974302
ENSG00000117481	804.236903375445	0.304123714490619	0.0830772677255848	3.66073322843476	0.000251494507438187	0.0121405006296212	NSUN4	804.236903375445	0.272330128992383	0.088162303532818	0.000251494507438187	0.0121405006296212
ENSG00000117215	62.2559672888025	-1.56018660883778	0.426357660729283	-3.65933757627127	0.0002528680554282	0.0121835110599156	PLA2G2D	62.2559672888025	-1.20155433921097	0.556669112134547	0.0002528680554282	0.0121835110599156
ENSG00000100365	1154.67640890463	-0.567919111473241	0.155230373847891	-3.65855661746806	0.0002536397120896	0.0121974129735736	NCF4	1154.67640890463	-0.480127360693532	0.165352035558136	0.0002536397120896	0.0121974129735736
ENSG00000120899	3298.33712949648	-0.456027635707875	0.124736626573059	-3.65592407167415	0.000256257200906656	0.0122765190726572	PTK2B	3298.33712949648	-0.390986858827593	0.129834423445322	0.000256257200906656	0.0122765190726572
ENSG00000138767	2444.94233249113	-0.319560094060469	0.0874084684869134	-3.65593974579606	0.000256241541748488	0.0122765190726572	CNOT6L	2444.94233249113	-0.279580139201698	0.0897207557854769	0.000256241541748488	0.0122765190726572
ENSG00000186827	21.642414609871	-0.870927317330755	0.238358234143775	-3.65385874106376	0.000258328427195843	0.0123523064420709	TNFRSF4	21.642414609871	-0.708413842162617	0.275781458770694	0.000258328427195843	0.0123523064420709
ENSG00000147443	282.313147704232	-0.705778649783601	0.193310557027037	-3.65100934288285	0.000261211736484044	0.0124430428509673	DOK2	282.313147704232	-0.587609567412139	0.212043121673074	0.000261211736484044	0.0124430428509673
ENSG00000187862	50.6547440664694	-1.17879780267639	0.322828975779625	-3.65146220171105	0.000260751480354146	0.0124430428509673	TTC24	50.6547440664694	-0.952395314390251	0.378360616250177	0.000260751480354146	0.0124430428509673
ENSG00000211796	8.44307029613308	-1.73722191896539	0.475922096802809	-3.65022328367573	0.000262012444716838	0.0124576802104821	TRAV16	8.44307029613308	-1.41893031369888	0.538191762470508	0.000262012444716838	0.0124576802104821
ENSG00000049768	278.570743210708	-0.554404903104121	0.151973534316549	-3.64803586096339	0.000264252761038918	0.012493613217134	FOXP3	278.570743210708	-0.465006936460045	0.162895019849939	0.000264252761038918	0.012493613217134
ENSG00000084774	8732.59633124802	0.346510191535904	0.0949794259245729	3.64826580243896	0.000264016417473857	0.012493613217134	CAD	8732.59633124802	0.296804673614247	0.103086843683087	0.000264016417473857	0.012493613217134
ENSG00000143333	415.626513119024	-0.783553598778897	0.214784673498597	-3.6480889721585	0.000264198153498996	0.012493613217134	RGS16	415.626513119024	-0.641957835517621	0.244265011429743	0.000264198153498996	0.012493613217134
ENSG00000155307	984.997569577257	-0.676827478022459	0.185671632739747	-3.64529286480265	0.000267087466693814	0.0126040322833995	SAMSN1	984.997569577257	-0.571341969392431	0.196089953600199	0.000267087466693814	0.0126040322833995
ENSG00000216192	139.107457556871	1.07226383339583	0.294372268416448	3.64254363756474	0.000269957195550227	0.0127156890224936	MIR920	139.107457556871	0.882098946092664	0.331061049886704	0.000269957195550227	0.0127156890224936
ENSG00000260860	58.7825582189965	0.928265647393833	0.255280999679296	3.63625043994654	0.000276635392524499	0.0130059846463054	AC126773	58.7825582189965	0.764375902101618	0.286911054408259	0.000276635392524499	0.0130059846463054
ENSG00000124593	108.690777410374	0.560625522421866	0.154284516332892	3.63371215561406	0.000279372525684076	0.013053042078979	AL365205	108.690777410374	0.467792879492573	0.170289663651807	0.000279372525684076	0.013053042078979
ENSG00000128683	476.731468540694	1.51762670793197	0.417576616235297	3.63436708121802	0.000278663874219853	0.013053042078979	GAD1	476.731468540694	1.2071274251645	0.509854780776364	0.000278663874219853	0.013053042078979
ENSG00000137491	1288.02373286399	-0.618649655694229	0.170267141074528	-3.63340602179629	0.000279704351595344	0.013053042078979	SLCO2B1	1288.02373286399	-0.520780086545893	0.181539702962537	0.000279704351595344	0.013053042078979
ENSG00000276775	415.714939306234	-2.45628078751175	0.675858163150586	-3.63431400467449	0.000278721242034514	0.013053042078979	IGHV4-4	415.714939306234	-0.050331559510034	0.131897467812786	0.000278721242034514	0.013053042078979
ENSG00000118965	4691.49604443639	0.416044043420185	0.114576233965646	3.63115481300364	0.000282155859481514	0.0131159120477081	WDR35	4691.49604443639	0.35261440410464	0.124411935594132	0.000282155859481514	0.0131159120477081
ENSG00000119917	1436.20993069989	-0.783875150031642	0.21592316844797	-3.63034293941704	0.000283044897683431	0.0131159120477081	IFIT3	1436.20993069989	-0.639092390485533	0.247195914330142	0.000283044897683431	0.0131159120477081
ENSG00000205784	219.976081865153	-0.824284050938197	0.2270393907561	-3.63057726764118	0.000282788028620493	0.0131159120477081	ARRDC5	219.976081865153	-0.683365300208233	0.249167710272461	0.000282788028620493	0.0131159120477081
ENSG00000211679	9375.03294031821	-2.09735470970208	0.577741370865834	-3.63026574773218	0.000283129562561924	0.0131159120477081	IGLC3	9375.03294031821	-1.43538472692437	0.920008575265173	0.000283129562561924	0.0131159120477081
ENSG00000007129	77.8993533991999	-0.873657466126458	0.240810647004973	-3.62798521158582	0.000285641617848614	0.0131839011441023	CEACAM21	77.8993533991999	-0.720122419817926	0.267878082480222	0.000285641617848614	0.0131839011441023
ENSG00000083782	44.8415492552056	-2.37332168474216	0.654156196381317	-3.6280657400648	0.000285552559620792	0.0131839011441023	EPYC	44.8415492552056	-0.0406839231266676	0.125840599417558	0.000285552559620792	0.0131839011441023
ENSG00000157343	23.402304941125	-1.08650766725941	0.299552992040936	-3.62709669450047	0.000286625977687516	0.0132051935377312	ARMC12	23.402304941125	-0.895305301379543	0.332481531610145	0.000286625977687516	0.0132051935377312
ENSG00000211867	44.9759142495964	-1.01419940425833	0.279721248915213	-3.62575030746322	0.000288123655638545	0.0132500144515598	TRAJ22	44.9759142495964	-0.810480935766026	0.333529395332484	0.000288123655638545	0.0132500144515598
ENSG00000047617	244.95421001615	-0.909485865384063	0.250932521645005	-3.62442404604181	0.00028960611185722	0.0132663578772561	ANO2	244.95421001615	-0.748478915394837	0.278423877728805	0.00028960611185722	0.0132663578772561
ENSG00000124201	7088.2636766706	-0.380364431753103	0.104934184590971	-3.62479046495428	0.000289195826724187	0.0132663578772561	ZNFX1	7088.2636766706	-0.325375741408523	0.11141980040414	0.000289195826724187	0.0132663578772561
ENSG00000241755	709.909522176434	-2.34230504081179	0.64632725379511	-3.6240233210935	0.000290055434239527	0.0132663578772561	IGKV1-9	709.909522176434	-0.0433662161451898	0.127462831309847	0.000290055434239527	0.0132663578772561
ENSG00000055732	9672.83633492051	1.44370561916012	0.398439679474624	3.62339820437505	0.000290757665415065	0.0132676362486765	MCOLN3	9672.83633492051	1.17083354646687	0.46250980749296	0.000290757665415065	0.0132676362486765
ENSG00000121898	889.597437057164	-1.12767829649755	0.311249947339685	-3.62306341297739	0.000291134411287155	0.0132676362486765	CPXM2	889.597437057164	-0.916790252854071	0.354536147406864	0.000291134411287155	0.0132676362486765
ENSG00000102096	458.116287906281	-0.799762823170854	0.220803059039656	-3.62206405404563	0.000292261726801452	0.0132711003894897	PIM2	458.116287906281	-0.65189557625724	0.252290255101019	0.000292261726801452	0.0132711003894897
ENSG00000231925	4527.18690699467	-0.389583037329158	0.107547464127148	-3.622428854934	0.000291849744249669	0.0132711003894897	TAPBP	4527.18690699467	-0.333573599136729	0.113469330812226	0.000291849744249669	0.0132711003894897
ENSG00000136636	8478.91691137425	0.403107235596152	0.111313243592625	3.62137713883722	0.000293038963540048	0.0132825039721644	KCTD3	8478.91691137425	0.343966052060031	0.118666121468933	0.000293038963540048	0.0132825039721644
ENSG00000168454	28.034132243654	-1.37643090810003	0.380676887296047	-3.61574593581668	0.000299483992989061	0.0135503089085929	TXNDC2	28.034132243654	-1.08959108924736	0.457284525640013	0.000299483992989061	0.0135503089085929
ENSG00000137841	2898.07572030953	-0.591028510624831	0.163642817044482	-3.61169846192624	0.000304198154415892	0.0137389817612487	PLCB2	2898.07572030953	-0.498942365995609	0.17241281645127	0.000304198154415892	0.0137389817612487
ENSG00000105369	217.682926953599	-1.54440437111585	0.42791919990696	-3.60910277326103	0.00030725787273207	0.0138523919872617	CD79A	217.682926953599	-1.19473785096407	0.540738854341961	0.00030725787273207	0.0138523919872617
ENSG00000168282	21.1022251302649	-0.615398669978648	0.170588666535117	-3.60750032506974	0.000309161150911202	0.0139133539697952	MGAT2	21.1022251302649	-0.508399742167487	0.188092044571174	0.000309161150911202	0.0139133539697952
ENSG00000049249	162.416334455302	-1.00010520212563	0.277403418060798	-3.60523748812079	0.000311867599944334	0.0139852953744131	TNFRSF9	162.416334455302	-0.809507440136615	0.32008076420343	0.000311867599944334	0.0139852953744131
ENSG00000122862	2585.70493937206	-0.690289840219706	0.191467950651077	-3.60525005815547	0.000311852504569775	0.0139852953744131	SRGN	2585.70493937206	-0.576570074446822	0.205668824478003	0.000311852504569775	0.0139852953744131
ENSG00000211650	14.9414897041545	-3.10545275961406	0.862300518291184	-3.60135787204224	0.000316559466812238	0.0141705263450507	IGLV5-45	14.9414897041545	-0.0338491371990454	0.123073564575304	0.000316559466812238	0.0141705263450507
ENSG00000137726	154.620649994034	-1.14611760560171	0.318362137197331	-3.60004369769422	0.000318163707114311	0.0141920125680477	FXYD6	154.620649994034	-0.901224240966239	0.39093231919831	0.000318163707114311	0.0141920125680477
ENSG00000149380	122.930798750627	-0.963706530519996	0.267691459529359	-3.60006453778666	0.000318138207897104	0.0141920125680477	P4HA3	122.930798750627	-0.790933170206653	0.297942663226186	0.000318138207897104	0.0141920125680477
